Helmholtz_GP_Table with real energy with long energy lengthscale
4 2
2 2 2 2
1 1 0 0
2 31   1.53687594e+16   2.05944809e+16   2.75970646e+16
2 16   1.00000000e+02   1.35935639e+02   1.84784980e+02
2 10   4.50000000e-01   5.11111111e-01   5.72222222e-01
2 6   6.00000000e+00   7.20000000e+00   8.40000000e+00
1 0 0 0
0 1 0 0
-8.805058046256251335e+08 -8.919852636287337542e+08 -8.895611952815183401e+08 -9.005361255012270212e+08 -8.179196266475945711e+08 -8.288019591505190134e+08 -8.284008025780254602e+08 -8.387204995815086365e+08 1.606920186441333294e+09 1.575860738646304846e+09 1.642789987163574934e+09 1.611297898878909111e+09 1.519587527152511120e+09 1.488429841056982040e+09 1.555787610077171564e+09 1.524146350831964493e+09 -2.056524739955904352e+03 -1.913968898026419765e+03 -2.117779296596355834e+03 -1.976773210311566572e+03 -1.983536344386795690e+03 -1.843806773390181661e+03 -2.038342428818386907e+03 -1.900343852162492112e+03 2.332663174308840098e+03 2.185098123028399186e+03 2.405506788525047341e+03 2.259095411440808675e+03 2.247979230272046607e+03 2.102945088007093545e+03 2.315092148573825853e+03 2.171346304218678597e+03 2.757592996040519699e+07 2.781858416587885469e+07 2.699789985801930353e+07 2.726356062615161017e+07 1.846532329889387265e+07 1.865661289275913313e+07 1.800752410036062449e+07 1.821788515266687423e+07 -3.821087648678010702e+07 -3.824473690857604891e+07 -3.809114764956657588e+07 -3.814516231027979404e+07 -2.596107771100985631e+07 -2.599719257113598287e+07 -2.584417489770967886e+07 -2.589701473348786682e+07 2.612860785064668000e+16 3.593563908785256444e+00 6.111111111111106227e-03 1.200000000000000233e-01
-1.106610940792879343e+09 -1.119075507291967392e+09 -1.113360743573612928e+09 -1.125451094708863258e+09 -1.025602146247326970e+09 -1.037567235304015875e+09 -1.033542560458083749e+09 -1.045091909198534131e+09 1.887842287585800648e+09 1.857392305766916037e+09 1.922267473535095215e+09 1.891498865076686144e+09 1.778686288779778242e+09 1.748223643059215784e+09 1.813237307176392078e+09 1.782419816152238131e+09 -1.631168593694773108e+03 -1.522113134558358752e+03 -1.683132476707517526e+03 -1.574924748411280007e+03 -1.574257006743918282e+03 -1.467079899307251253e+03 -1.621958638437766012e+03 -1.515727814891421076e+03 1.868623737729946697e+03 1.756332231478034373e+03 1.928049609960689168e+03 1.816391794506767610e+03 1.799779462921005006e+03 1.689206808050171503e+03 1.855338114817888709e+03 1.745471577494514122e+03 3.559014678857601434e+07 3.579415461732955277e+07 3.510519318008983880e+07 3.532562505986900628e+07 2.397676996649082378e+07 2.413598718799191341e+07 2.359619857847288996e+07 2.376906514436609671e+07 -4.771597288143122941e+07 -4.771599218392109871e+07 -4.767710514241565019e+07 -4.769143510266301036e+07 -3.248133582040225342e+07 -3.248932427796586975e+07 -3.243161117211547121e+07 -3.245151609324997291e+07 3.501291830752408000e+16 3.593563908785256444e+00 6.111111111111106227e-03 1.200000000000000233e-01
-8.179196266475889683e+08 -8.288019591505106688e+08 -8.284008025780196190e+08 -8.387204995815031528e+08 -7.610375585386126041e+08 -7.712788616140806675e+08 -7.730564090126127005e+08 -7.826696911943514347e+08 1.519587527152505636e+09 1.488429841056973696e+09 1.555787610077165842e+09 1.524146350831959009e+09 1.438974137911814690e+09 1.407679710068434715e+09 1.475603477405397654e+09 1.443768117546663761e+09 -1.983536344386795008e+03 -1.843806773390156877e+03 -2.038342428818385315e+03 -1.900343852162490293e+03 -1.911113248628773135e+03 -1.774346254326967255e+03 -1.959142699178797102e+03 -1.824306707152461058e+03 2.247979230272064797e+03 2.102945088007133563e+03 2.315092148573845407e+03 2.171346304218697696e+03 2.165270479832066485e+03 2.022868607557619043e+03 2.226405854896705023e+03 2.085442240719279198e+03 3.412114389454063773e+07 3.447461833169649541e+07 3.327519973856622726e+07 3.366391536632060260e+07 2.277469610788283125e+07 2.305432108382649347e+07 2.210245044876004010e+07 2.241120011319680884e+07 -4.797217216641980410e+07 -4.803890700327233225e+07 -4.775615332683682442e+07 -4.785379340654172003e+07 -3.255525268257923797e+07 -3.262153622246935219e+07 -3.235218819147318602e+07 -3.244402629165662453e+07 2.612860785064663200e+16 4.884934065437651185e+00 6.111111111111106227e-03 1.200000000000000233e-01
-1.025602146247326970e+09 -1.037567235304015875e+09 -1.033542560458083749e+09 -1.045091909198534131e+09 -9.514817272006652355e+08 -9.629159049895904064e+08 -9.606948102937136889e+08 -9.716663246385617256e+08 1.778686288779778242e+09 1.748223643059215784e+09 1.813237307176392078e+09 1.782419816152238131e+09 1.677708718326396465e+09 1.647205961532086849e+09 1.712458368805397272e+09 1.681559763472259760e+09 -1.574257006743918510e+03 -1.467079899307251253e+03 -1.621958638437766012e+03 -1.515727814891421076e+03 -1.518364572757155202e+03 -1.413140175713063400e+03 -1.561618919172887217e+03 -1.457451844481670150e+03 1.799779462921004779e+03 1.689206808050171503e+03 1.855338114817888709e+03 1.745471577494514122e+03 1.733136533281079664e+03 1.624337397828470102e+03 1.784691770320542446e+03 1.676680518604617873e+03 4.430546949662242085e+07 4.459967900703320652e+07 4.360223073459029198e+07 4.392166218325794488e+07 2.979221764546892419e+07 3.002270416861740872e+07 2.923813725031838194e+07 2.948959297556876391e+07 -6.002062978685028106e+07 -6.003539125645633042e+07 -5.992874610580480844e+07 -5.996552741019325703e+07 -4.083227666958811879e+07 -4.085541690964348614e+07 -4.073208210113909841e+07 -4.077356125744117796e+07 3.501291830752408000e+16 4.884934065437651185e+00 6.111111111111106227e-03 1.200000000000000233e-01
-8.895611952815122604e+08 -9.005361255012179613e+08 -8.999430734446312189e+08 -9.103813895456885099e+08 -8.284008025780196190e+08 -8.387204995815031528e+08 -8.403292851476525068e+08 -8.500501448303526640e+08 1.642789987163568974e+09 1.611297898878900051e+09 1.679233917702533722e+09 1.647281216461595058e+09 1.555787610077165842e+09 1.524146350831959009e+09 1.592667468209372520e+09 1.560511005352942467e+09 -2.117779296596353106e+03 -1.976773210311539742e+03 -2.173619243194459614e+03 -2.034265540994709681e+03 -2.038342428818385315e+03 -1.900343852162490293e+03 -2.087375537438440915e+03 -1.951219654885373529e+03 2.405506788525069169e+03 2.259095411440851422e+03 2.473730339351096973e+03 2.328549317518024509e+03 2.315092148573845407e+03 2.171346304218697696e+03 2.377313107778820267e+03 2.234940382969587972e+03 2.699789985801902413e+07 2.726356062615133822e+07 2.637193333242589608e+07 2.666226787670125067e+07 1.800752410036043450e+07 1.821788515266668051e+07 1.751016417729620636e+07 1.774091166483898833e+07 -3.809114764956630021e+07 -3.814516231027952582e+07 -3.792949891940783709e+07 -3.800515373903487623e+07 -2.584417489770948887e+07 -2.589701473348767310e+07 -2.569268692957885563e+07 -2.576341616616624594e+07 2.612860785064663200e+16 3.593563908785256444e+00 6.111111111111112298e-03 1.200000000000000233e-01
-1.113360743573612928e+09 -1.125451094708863258e+09 -1.121170298819239378e+09 -1.132864018135723114e+09 -1.033542560458083749e+09 -1.045091909198534131e+09 -1.042630799187745452e+09 -1.053738891828427792e+09 1.922267473535095215e+09 1.891498865076686144e+09 1.957033060870316267e+09 1.925926504262331724e+09 1.813237307176392078e+09 1.782419816152238131e+09 1.848205538623764038e+09 1.817011103441557407e+09 -1.683132476707517753e+03 -1.574924748411280007e+03 -1.731669881052108849e+03 -1.624365752407646596e+03 -1.621958638437766012e+03 -1.515727814891421076e+03 -1.666029269853803953e+03 -1.560807793375497567e+03 1.928049609960689850e+03 1.816391794506767610e+03 1.984484838640129055e+03 1.873501677225579670e+03 1.855338114817888709e+03 1.745471577494514122e+03 1.907754526091002163e+03 1.798640503021449831e+03 3.510519318008983880e+07 3.532562505986900628e+07 3.458543538758248836e+07 3.482351223424334079e+07 2.359619857847288996e+07 2.376906514436609671e+07 2.318665735934889317e+07 2.337419412573123723e+07 -4.767710514241565019e+07 -4.769143510266301036e+07 -4.760789982047317177e+07 -4.763763474255768955e+07 -3.243161117211547121e+07 -3.245151609324997291e+07 -3.235660836654101312e+07 -3.238934420131471008e+07 3.501291830752408000e+16 3.593563908785256444e+00 6.111111111111112298e-03 1.200000000000000233e-01
-8.284008025780196190e+08 -8.387204995815031528e+08 -8.403292851476525068e+08 -8.500501448303526640e+08 -7.730564090126127005e+08 -7.826696911943514347e+08 -7.866577468011984825e+08 -7.956024789407678843e+08 1.555787610077165842e+09 1.524146350831959009e+09 1.592667468209372520e+09 1.560511005352942467e+09 1.475603477405397654e+09 1.443768117546663761e+09 1.513030711812970161e+09 1.480618977513695478e+09 -2.038342428818385315e+03 -1.900343852162490293e+03 -2.087375537438440915e+03 -1.951219654885373529e+03 -1.959142699178797102e+03 -1.824306707152461058e+03 -2.001012827967917701e+03 -1.868226233578900519e+03 2.315092148573845407e+03 2.171346304218697696e+03 2.377313107778820267e+03 2.234940382969587972e+03 2.226405854896705023e+03 2.085442240719279198e+03 2.282351020953374700e+03 2.142917841611009862e+03 3.327519973856622726e+07 3.366391536632060260e+07 3.235615330581924319e+07 3.278254000377605855e+07 2.210245044876004010e+07 2.241120011319680884e+07 2.137021245125956461e+07 2.170992399568815902e+07 -4.775615332683682442e+07 -4.785379340654172003e+07 -4.747622631594440341e+07 -4.760692332129106671e+07 -3.235218819147318602e+07 -3.244402629165662453e+07 -3.209673677963148057e+07 -3.221573767290181294e+07 2.612860785064663200e+16 4.884934065437651185e+00 6.111111111111112298e-03 1.200000000000000233e-01
-1.033542560458083749e+09 -1.045091909198534131e+09 -1.042630799187745452e+09 -1.053738891828427792e+09 -9.606948102937136889e+08 -9.716663246385617256e+08 -9.711553508138861656e+08 -9.816351845533792973e+08 1.813237307176392078e+09 1.782419816152238131e+09 1.848205538623764038e+09 1.817011103441557407e+09 1.712458368805397272e+09 1.681559763472259760e+09 1.747712203169045448e+09 1.716392516689031124e+09 -1.621958638437766240e+03 -1.515727814891421076e+03 -1.666029269853803953e+03 -1.560807793375497567e+03 -1.561618919172887217e+03 -1.457451844481670150e+03 -1.601013226895277967e+03 -1.497974103934702725e+03 1.855338114817887799e+03 1.745471577494514122e+03 1.907754526091002163e+03 1.798640503021449831e+03 1.784691770320542446e+03 1.676680518604617873e+03 1.832934104715100375e+03 1.725763044533433913e+03 4.360223073459029198e+07 4.392166218325794488e+07 4.284546007604520768e+07 4.319199985170070827e+07 2.923813725031838194e+07 2.948959297556876391e+07 2.863952219291586056e+07 2.891350445000094920e+07 -5.992874610580480844e+07 -5.996552741019325703e+07 -5.979015218696378917e+07 -5.985064309250705689e+07 -4.073208210113909841e+07 -4.077356125744117796e+07 -4.059300034222389758e+07 -4.065421073440540582e+07 3.501291830752408000e+16 4.884934065437651185e+00 6.111111111111112298e-03 1.200000000000000233e-01
-8.919852636287276745e+08 -9.006349097830289602e+08 -9.005361255012179613e+08 -9.088172015473911762e+08 -8.288019591505106688e+08 -8.370372642106220722e+08 -8.387204995815031528e+08 -8.465452274929299355e+08 1.575860738646298885e+09 1.553410730716307878e+09 1.611297898878900051e+09 1.588533187626052618e+09 1.488429841056973696e+09 1.465920452257966280e+09 1.524146350831959009e+09 1.501285478785303116e+09 -1.913968898026416582e+03 -1.809197571870239472e+03 -1.976773210311539742e+03 -1.873132591562723746e+03 -1.843806773390156877e+03 -1.741016321339508750e+03 -1.900343852162490293e+03 -1.798816533334112819e+03 2.185098123028420559e+03 2.076830996351431622e+03 2.259095411440851422e+03 2.151671338669388206e+03 2.102945088007133563e+03 1.996457717702829541e+03 2.171346304218698606e+03 2.065799903161496786e+03 2.781858416587853804e+07 2.798708224119216949e+07 2.726356062615133822e+07 2.744867632640797272e+07 1.865661289275891334e+07 1.878925568296143785e+07 1.821788515266668051e+07 1.836432900362331420e+07 -3.824473690857573599e+07 -3.826464719464115053e+07 -3.814516231027952582e+07 -3.817961106452405453e+07 -2.599719257113576308e+07 -2.601945144967162982e+07 -2.589701473348767310e+07 -2.593136562173802033e+07 2.612860785064663200e+16 3.593563908785256444e+00 6.111111111111106227e-03 1.200000000000000233e-01
-1.119075507291967392e+09 -1.128401042941292524e+09 -1.125451094708863258e+09 -1.134502080897074461e+09 -1.037567235304015875e+09 -1.046544644592702270e+09 -1.045091909198534131e+09 -1.053764812842298269e+09 1.857392305766916037e+09 1.835353055404722214e+09 1.891498865076686144e+09 1.869227028342798233e+09 1.748223643059215784e+09 1.726182994369446516e+09 1.782419816152238131e+09 1.760120503863909245e+09 -1.522113134558358979e+03 -1.442083752129131653e+03 -1.574924748411280007e+03 -1.495515381245353865e+03 -1.467079899307251253e+03 -1.388371681498833595e+03 -1.515727814891421076e+03 -1.437710862484750351e+03 1.756332231478034828e+03 1.674035174081070181e+03 1.816391794506767610e+03 1.734559475783164999e+03 1.689206808050172413e+03 1.608122517037807711e+03 1.745471577494514122e+03 1.664904348386880883e+03 3.579415461732955277e+07 3.593645460135666281e+07 3.532562505986900628e+07 3.547977389514447749e+07 2.413598718799191341e+07 2.424687412968245894e+07 2.376906514436609671e+07 2.388979905539492145e+07 -4.771599218392109871e+07 -4.771298124352410436e+07 -4.769143510266301036e+07 -4.769872691596297175e+07 -3.248932427796586975e+07 -3.249251703197904676e+07 -3.245151609324997291e+07 -3.246328996233777329e+07 3.501291830752408000e+16 3.593563908785256444e+00 6.111111111111106227e-03 1.200000000000000233e-01
